EmployeeID,Name,Department,JobRole,Age,Gender,Education,EducationField,MaritalStatus,HireDate,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrentManager,MonthlyIncome,PerformanceRating,JobSatisfaction,Attrition,OverTime,TrainingTimesLastYear
696,Employee_696,IT,Executive,52,Female,PhD,Life Sciences,Single,2018-09-08,10,1,9,7,11268,3,1,No,Yes,2
697,Employee_697,Sales,Consultant,47,Female,High School,Medical,Married,2014-08-11,4,1,3,9,5832,2,3,No,No,1
698,Employee_698,IT,Manager,43,Other,Bachelors,Marketing,Married,2008-02-09,6,2,0,8,15148,2,2,No,Yes,9
699,Employee_699,IT,Consultant,39,Male,Masters,Human Resources,Married,2001-03-30,14,8,7,13,12084,2,4,No,No,5
700,Employee_700,Marketing,Consultant,54,Female,PhD,Human Resources,Single,2000-08-03,12,5,7,0,16834,3,1,No,Yes,6
701,Employee_701,Operations,Consultant,31,Male,Masters,Technical Degree,Single,2005-09-13,4,13,8,10,8561,3,3,No,No,5
702,Employee_702,Marketing,Team Lead,39,Female,Masters,Human Resources,Single,2012-09-03,6,0,9,1,6217,5,4,No,Yes,3
703,Employee_703,Finance,Executive,43,Other,PhD,Technical Degree,Single,2008-02-18,18,9,0,7,13604,3,4,No,No,1
704,Employee_704,Marketing,Developer,28,Male,Masters,Medical,Married,2003-11-10,5,2,1,5,19538,1,2,No,No,9
705,Employee_705,Finance,Manager,29,Other,High School,Technical Degree,Single,2021-11-22,17,4,5,0,12881,3,4,Yes,Yes,3
706,Employee_706,Operations,Developer,34,Female,Masters,Marketing,Divorced,2001-12-15,0,3,4,10,12691,5,2,No,No,8
707,Employee_707,Operations,Team Lead,55,Other,Masters,Human Resources,Divorced,2009-06-24,17,4,2,9,9251,3,3,No,No,1
708,Employee_708,IT,Consultant,54,Female,Bachelors,Human Resources,Single,2021-04-20,19,0,2,0,16152,1,1,No,No,6
709,Employee_709,Sales,Developer,21,Female,PhD,Marketing,Divorced,2000-12-04,10,0,8,10,17905,3,1,No,No,3
710,Employee_710,Marketing,Analyst,52,Female,PhD,Life Sciences,Single,2014-09-02,9,1,0,12,12316,5,4,No,No,2
711,Employee_711,IT,Analyst,28,Female,Bachelors,Medical,Divorced,2010-09-09,5,8,3,0,9226,1,4,No,No,8
712,Employee_712,Operations,Consultant,43,Other,High School,Technical Degree,Single,2012-06-26,4,2,6,2,18624,5,3,No,No,2
713,Employee_713,Finance,Developer,52,Female,Bachelors,Medical,Single,2009-04-24,23,7,4,8,16319,4,4,No,No,4
714,Employee_714,Marketing,Developer,58,Female,High School,Marketing,Single,2002-07-01,1,12,8,5,12051,2,3,No,No,8
715,Employee_715,Operations,Developer,55,Female,Masters,Medical,Married,2020-04-15,15,9,9,1,17871,5,3,No,No,2
716,Employee_716,Sales,Developer,42,Other,Masters,Life Sciences,Divorced,2009-02-06,2,2,7,7,6284,4,1,No,No,9
717,Employee_717,Marketing,Analyst,57,Other,High School,Other,Divorced,2020-10-23,1,2,0,10,10724,3,1,No,No,8
718,Employee_718,Finance,Consultant,47,Female,Masters,Other,Single,2015-08-10,9,14,7,9,12079,1,3,No,No,5
719,Employee_719,IT,Executive,41,Female,High School,Medical,Married,2014-09-22,1,11,9,2,9458,5,4,No,Yes,6
720,Employee_720,Operations,Executive,49,Female,Bachelors,Technical Degree,Married,2017-05-07,19,14,9,0,9247,1,1,No,No,7
721,Employee_721,IT,Developer,33,Female,Bachelors,Marketing,Married,2012-01-23,11,8,4,14,7886,4,3,No,No,4
722,Employee_722,Sales,Developer,57,Other,Masters,Life Sciences,Married,2020-02-12,1,8,5,9,17245,5,2,Yes,No,1
723,Employee_723,Sales,Manager,57,Male,PhD,Life Sciences,Divorced,2014-01-28,14,10,0,5,4247,3,4,No,Yes,6
724,Employee_724,IT,Developer,54,Male,Bachelors,Life Sciences,Married,2002-09-13,17,13,4,14,11039,3,1,No,No,6
725,Employee_725,HR,Executive,54,Other,PhD,Human Resources,Divorced,2017-03-04,2,1,3,3,10222,3,3,Yes,No,1
726,Employee_726,IT,Team Lead,30,Male,PhD,Medical,Single,2001-04-04,0,14,8,5,19500,2,1,No,No,6
727,Employee_727,Finance,Team Lead,35,Other,High School,Technical Degree,Single,2016-06-01,4,7,3,14,15985,3,1,No,No,2
728,Employee_728,Marketing,Developer,47,Male,Bachelors,Human Resources,Single,2005-07-28,10,13,5,11,18100,2,3,Yes,No,9
729,Employee_729,HR,Consultant,36,Other,Masters,Technical Degree,Married,2013-12-31,19,10,9,7,11716,5,3,No,No,9
730,Employee_730,IT,Developer,46,Male,Masters,Technical Degree,Divorced,2018-02-09,10,10,2,13,10003,5,2,No,Yes,5
731,Employee_731,Marketing,Team Lead,47,Male,High School,Technical Degree,Divorced,2017-06-18,0,8,8,3,14635,4,4,No,Yes,8
732,Employee_732,Operations,Manager,24,Other,PhD,Technical Degree,Married,2016-11-07,21,12,7,3,8218,4,1,No,No,3
733,Employee_733,Sales,Executive,54,Female,PhD,Medical,Divorced,2020-02-18,6,6,8,10,3693,1,4,No,Yes,0
734,Employee_734,Operations,Consultant,31,Male,Bachelors,Medical,Married,2012-12-03,12,7,9,5,4270,5,3,Yes,Yes,9
735,Employee_735,IT,Developer,23,Male,Bachelors,Technical Degree,Married,2021-11-06,3,0,5,1,6729,1,3,No,No,3
736,Employee_736,HR,Developer,59,Male,High School,Technical Degree,Married,2012-01-02,18,11,7,2,19561,4,3,Yes,No,2
737,Employee_737,Finance,Manager,45,Female,High School,Life Sciences,Divorced,2020-01-12,24,11,0,1,13686,1,3,No,No,4
738,Employee_738,Marketing,Executive,45,Male,High School,Human Resources,Married,2019-04-01,10,1,0,13,9291,4,4,No,No,6
739,Employee_739,Operations,Developer,58,Other,Masters,Medical,Married,2003-06-26,2,12,9,11,5066,2,3,No,No,7
740,Employee_740,Marketing,Consultant,21,Male,PhD,Life Sciences,Single,2008-05-05,20,7,3,12,18014,4,1,Yes,Yes,2
741,Employee_741,IT,Executive,32,Male,Masters,Marketing,Single,2021-04-10,4,2,0,8,13758,5,4,No,No,4
742,Employee_742,Finance,Executive,38,Male,High School,Life Sciences,Married,2016-10-27,6,6,6,3,7378,5,3,No,Yes,7
743,Employee_743,Finance,Consultant,57,Male,Bachelors,Human Resources,Married,2014-07-20,0,6,3,11,11307,2,2,No,No,6
744,Employee_744,Sales,Team Lead,33,Male,High School,Marketing,Single,2012-09-05,10,7,0,12,6485,2,4,No,Yes,4
745,Employee_745,IT,Developer,38,Female,PhD,Technical Degree,Single,2008-02-09,2,7,0,2,9752,4,2,No,No,7
746,Employee_746,Operations,Team Lead,35,Male,High School,Life Sciences,Divorced,2008-09-02,18,7,5,10,12852,5,2,No,No,5
747,Employee_747,Marketing,Executive,26,Female,High School,Human Resources,Divorced,2000-07-27,14,13,5,1,16411,4,4,No,No,6
748,Employee_748,Sales,Developer,59,Male,High School,Life Sciences,Single,2000-04-12,9,4,5,13,3023,4,2,No,Yes,2
749,Employee_749,Marketing,Analyst,33,Female,Masters,Human Resources,Divorced,2020-09-23,23,0,8,0,3063,2,4,No,Yes,1
750,Employee_750,Operations,Analyst,32,Male,Masters,Life Sciences,Divorced,2019-07-03,2,8,6,1,4274,4,3,No,No,1
751,Employee_751,Sales,Manager,30,Male,Bachelors,Human Resources,Divorced,2000-11-06,6,10,6,3,7704,4,3,Yes,No,9
752,Employee_752,Operations,Consultant,46,Other,Masters,Technical Degree,Married,2006-06-12,12,13,0,10,12368,2,3,No,No,1
753,Employee_753,IT,Team Lead,47,Male,PhD,Human Resources,Single,2011-10-09,24,10,7,11,16141,2,1,No,Yes,1
754,Employee_754,Operations,Consultant,42,Other,High School,Other,Divorced,2012-07-05,23,11,5,3,6722,3,2,No,No,9
755,Employee_755,Sales,Executive,53,Female,High School,Medical,Single,2010-11-17,5,8,4,6,14045,4,4,No,No,6
756,Employee_756,Sales,Analyst,36,Male,High School,Life Sciences,Married,2003-07-08,4,5,5,13,7751,3,1,Yes,Yes,0
757,Employee_757,Finance,Developer,21,Other,Bachelors,Marketing,Divorced,2020-03-04,22,8,8,13,15718,2,1,No,Yes,3
758,Employee_758,Operations,Consultant,21,Female,Masters,Marketing,Married,2022-04-30,8,6,3,2,3681,5,4,No,Yes,6
759,Employee_759,Finance,Consultant,31,Female,High School,Marketing,Married,2010-08-29,11,3,6,13,10955,3,1,No,No,9
760,Employee_760,Operations,Executive,42,Other,High School,Human Resources,Divorced,2000-03-08,21,14,2,6,8122,1,2,Yes,No,9
761,Employee_761,Marketing,Consultant,49,Male,High School,Other,Married,2016-09-10,17,9,1,11,19034,1,4,Yes,No,1
762,Employee_762,Finance,Manager,54,Other,Bachelors,Marketing,Single,2000-04-05,7,13,2,3,16198,3,1,No,No,8
763,Employee_763,IT,Executive,23,Other,PhD,Human Resources,Married,2018-08-24,19,9,6,8,16112,1,1,No,No,4
764,Employee_764,IT,Manager,51,Female,Masters,Marketing,Married,2019-09-14,5,3,5,14,10900,5,1,No,No,0
765,Employee_765,Sales,Executive,33,Other,Bachelors,Marketing,Divorced,2014-05-07,17,0,2,6,19138,4,4,No,No,1
766,Employee_766,Marketing,Developer,31,Female,Masters,Other,Single,2015-08-23,5,8,3,1,11073,5,3,Yes,No,0
767,Employee_767,IT,Team Lead,57,Other,PhD,Technical Degree,Single,2009-03-08,17,5,0,8,19494,1,1,Yes,Yes,9
768,Employee_768,Sales,Analyst,28,Other,High School,Technical Degree,Divorced,2008-05-19,16,14,6,14,9357,4,2,No,Yes,4
769,Employee_769,Marketing,Executive,30,Male,PhD,Technical Degree,Divorced,2006-09-28,10,6,4,12,6161,1,3,No,No,7
770,Employee_770,IT,Executive,58,Male,Bachelors,Life Sciences,Divorced,2021-08-31,20,1,0,8,18662,3,2,Yes,Yes,6
771,Employee_771,HR,Developer,35,Male,PhD,Human Resources,Single,2006-04-30,3,10,3,1,19066,5,4,No,No,2
772,Employee_772,Sales,Developer,28,Female,Bachelors,Human Resources,Divorced,2010-02-25,14,2,3,7,19149,4,3,No,Yes,9
773,Employee_773,IT,Analyst,50,Male,Bachelors,Technical Degree,Divorced,2002-08-20,19,3,6,6,4896,2,2,No,No,9
774,Employee_774,HR,Executive,56,Male,Masters,Other,Single,2000-06-11,16,2,5,0,4506,5,1,No,Yes,4
775,Employee_775,Operations,Developer,50,Female,PhD,Technical Degree,Divorced,2000-11-26,24,9,9,12,18566,2,3,No,No,5
776,Employee_776,Sales,Team Lead,51,Other,Bachelors,Marketing,Divorced,2002-10-04,11,12,9,14,5036,3,3,No,No,1
777,Employee_777,IT,Manager,25,Female,PhD,Marketing,Married,2019-12-01,10,11,3,14,7822,1,4,No,No,1
778,Employee_778,Sales,Manager,39,Male,Bachelors,Marketing,Married,2009-07-17,7,8,4,14,10544,3,3,No,No,5
779,Employee_779,Finance,Developer,54,Female,High School,Life Sciences,Single,2014-10-03,16,7,1,11,5206,2,4,No,No,1
780,Employee_780,Operations,Analyst,33,Female,PhD,Technical Degree,Married,2009-08-27,4,12,6,11,13019,4,3,No,No,6
781,Employee_781,HR,Developer,45,Male,Bachelors,Technical Degree,Divorced,2012-12-07,11,1,8,14,17283,3,4,No,Yes,4
782,Employee_782,Marketing,Developer,34,Other,High School,Other,Single,2019-11-21,15,14,8,0,14811,1,4,No,Yes,5
783,Employee_783,Marketing,Manager,31,Male,PhD,Other,Divorced,2006-01-30,24,8,6,7,5092,4,2,No,No,1
784,Employee_784,Sales,Developer,50,Female,High School,Technical Degree,Married,2005-08-14,15,10,6,12,3218,4,3,No,No,1
785,Employee_785,Sales,Analyst,27,Male,Bachelors,Marketing,Married,2018-05-06,16,7,7,9,17226,1,1,No,No,1
786,Employee_786,Finance,Manager,22,Other,High School,Life Sciences,Married,2021-11-21,9,3,4,14,12664,4,1,No,No,4
787,Employee_787,HR,Consultant,55,Female,Masters,Medical,Divorced,2001-10-16,9,2,0,4,17748,5,2,No,No,5
788,Employee_788,Sales,Manager,23,Other,Masters,Medical,Single,2006-08-30,2,3,9,8,4116,4,2,Yes,No,3
789,Employee_789,Marketing,Manager,53,Male,Masters,Marketing,Divorced,2010-03-29,10,1,9,2,7396,2,3,No,Yes,6
790,Employee_790,HR,Team Lead,52,Male,PhD,Marketing,Married,2001-12-25,11,13,9,2,6062,5,3,No,No,5
791,Employee_791,HR,Executive,37,Female,PhD,Other,Single,2000-06-01,19,7,2,13,17113,3,1,No,No,7
792,Employee_792,Finance,Developer,48,Male,High School,Technical Degree,Divorced,2008-12-05,1,5,2,7,7237,4,1,Yes,No,1
793,Employee_793,Operations,Team Lead,41,Other,PhD,Human Resources,Single,2008-11-30,8,9,2,4,13491,1,2,No,No,3
794,Employee_794,Sales,Developer,39,Female,PhD,Marketing,Divorced,2003-07-02,0,0,4,0,10480,5,2,No,No,9
795,Employee_795,HR,Analyst,53,Other,Masters,Marketing,Married,2006-06-17,3,6,6,12,19281,4,3,No,No,3
796,Employee_796,Finance,Consultant,31,Other,PhD,Medical,Single,2003-11-20,9,3,8,8,16085,2,4,No,Yes,1
797,Employee_797,Marketing,Executive,53,Female,Masters,Other,Divorced,2013-03-15,12,12,3,1,14248,4,4,No,No,5
798,Employee_798,Finance,Developer,43,Other,High School,Marketing,Single,2006-04-17,18,10,7,14,8276,4,1,No,No,0
799,Employee_799,Finance,Developer,27,Female,Bachelors,Human Resources,Divorced,2016-07-19,24,3,9,6,12068,5,4,No,No,7
800,Employee_800,Operations,Executive,28,Female,High School,Technical Degree,Divorced,2008-07-28,2,4,5,10,5187,2,2,Yes,No,7
801,Employee_801,Finance,Analyst,50,Other,High School,Human Resources,Single,2019-10-24,22,10,2,7,9036,4,4,No,Yes,8
802,Employee_802,Sales,Analyst,27,Other,Bachelors,Life Sciences,Divorced,2020-11-11,10,7,9,3,16857,5,3,No,Yes,8
803,Employee_803,Finance,Developer,42,Female,Masters,Marketing,Single,2017-04-04,1,9,4,2,18397,1,2,No,No,6
804,Employee_804,Marketing,Executive,47,Male,PhD,Marketing,Married,2004-09-14,7,1,7,11,3608,4,3,No,No,6
805,Employee_805,HR,Manager,56,Male,Masters,Human Resources,Divorced,2012-11-08,1,6,0,0,3069,3,2,No,No,5
806,Employee_806,IT,Manager,56,Other,PhD,Other,Divorced,2010-03-01,24,8,2,11,5747,1,4,No,No,3
807,Employee_807,Operations,Consultant,39,Male,High School,Life Sciences,Married,2006-08-24,8,14,7,9,17164,4,3,No,No,5
808,Employee_808,Sales,Team Lead,47,Male,Masters,Technical Degree,Single,2007-07-19,24,7,6,6,16688,1,2,No,Yes,1
809,Employee_809,IT,Consultant,26,Female,High School,Human Resources,Divorced,2001-07-08,12,9,0,6,3698,3,2,No,Yes,0
810,Employee_810,Operations,Executive,36,Female,High School,Other,Single,2016-09-13,21,9,3,8,4115,1,1,No,No,7
811,Employee_811,Operations,Analyst,44,Male,PhD,Medical,Single,2003-02-20,22,1,4,10,17664,4,2,Yes,No,7
812,Employee_812,Finance,Team Lead,44,Other,Masters,Life Sciences,Divorced,2002-11-01,13,3,4,10,7308,3,3,No,No,8
813,Employee_813,Sales,Analyst,50,Male,High School,Technical Degree,Divorced,2007-07-25,19,0,4,12,6913,2,4,No,No,8
814,Employee_814,Marketing,Team Lead,59,Female,PhD,Life Sciences,Married,2011-07-22,15,3,3,5,7406,5,4,No,No,7
815,Employee_815,IT,Analyst,55,Male,Masters,Medical,Single,2012-01-07,10,14,8,3,7815,5,1,No,No,5
816,Employee_816,HR,Developer,55,Male,Bachelors,Life Sciences,Married,2014-09-03,15,4,0,0,14631,4,2,No,No,6
817,Employee_817,Operations,Analyst,40,Other,High School,Human Resources,Married,2011-12-16,10,5,6,5,16138,5,3,No,No,3
818,Employee_818,Marketing,Executive,56,Male,Masters,Human Resources,Married,2002-09-23,17,1,0,11,15575,5,1,Yes,No,7
819,Employee_819,Marketing,Team Lead,31,Female,Bachelors,Life Sciences,Single,2015-12-11,18,4,2,1,8899,4,2,No,No,0
820,Employee_820,IT,Manager,39,Female,High School,Marketing,Single,2003-06-01,18,14,9,9,10831,4,2,No,No,7
821,Employee_821,HR,Developer,45,Other,Bachelors,Life Sciences,Married,2002-12-23,12,4,4,12,7211,1,3,No,No,1
822,Employee_822,Sales,Consultant,42,Other,High School,Human Resources,Married,2007-03-24,0,3,7,8,12641,5,1,No,No,6
823,Employee_823,Marketing,Analyst,21,Male,Masters,Technical Degree,Married,2013-07-31,2,7,6,6,15974,1,1,No,No,7
824,Employee_824,Sales,Manager,40,Male,Bachelors,Life Sciences,Single,2001-11-10,14,9,6,0,16226,5,4,No,No,3
825,Employee_825,Marketing,Consultant,55,Other,Bachelors,Medical,Married,2020-06-24,19,6,4,3,5038,5,1,No,No,3
826,Employee_826,Finance,Consultant,43,Other,Bachelors,Medical,Divorced,2009-01-15,3,11,9,4,13537,2,4,No,Yes,9
827,Employee_827,Operations,Consultant,44,Female,Masters,Technical Degree,Divorced,2007-03-18,18,10,6,13,13976,5,1,No,No,6
828,Employee_828,Marketing,Team Lead,59,Female,High School,Technical Degree,Married,2001-02-03,15,10,9,14,13925,4,2,No,No,6
829,Employee_829,Sales,Developer,43,Male,Masters,Technical Degree,Single,2011-05-14,9,13,2,2,16045,5,3,No,Yes,8
830,Employee_830,HR,Consultant,58,Male,Bachelors,Technical Degree,Married,2022-01-27,3,1,3,8,12996,3,1,No,No,2
831,Employee_831,IT,Developer,27,Other,Bachelors,Life Sciences,Divorced,2012-10-01,10,7,3,8,10669,2,2,Yes,No,7
832,Employee_832,HR,Developer,59,Male,Bachelors,Technical Degree,Married,2022-08-03,3,13,1,8,15673,1,1,No,No,3
833,Employee_833,Marketing,Consultant,29,Other,PhD,Technical Degree,Married,2022-08-28,2,7,4,12,19056,5,4,No,No,4
834,Employee_834,Sales,Manager,49,Other,Masters,Marketing,Divorced,2008-02-04,4,13,8,13,17642,5,2,Yes,No,6
835,Employee_835,Finance,Consultant,30,Male,Bachelors,Medical,Single,2017-12-03,11,4,1,14,19562,1,4,Yes,No,3
836,Employee_836,HR,Team Lead,35,Male,High School,Life Sciences,Divorced,2019-12-02,18,6,0,1,17538,2,1,No,No,0
837,Employee_837,Finance,Analyst,28,Male,High School,Human Resources,Married,2002-10-06,7,3,9,14,13116,1,2,No,No,7
838,Employee_838,IT,Team Lead,42,Female,Masters,Other,Single,2020-08-12,2,4,7,2,7022,5,4,Yes,No,9
839,Employee_839,Finance,Developer,40,Female,High School,Other,Single,2013-11-13,9,13,4,14,19048,1,1,No,No,0
840,Employee_840,IT,Team Lead,38,Female,Masters,Marketing,Single,2009-03-17,18,13,3,9,19578,1,3,Yes,No,0
841,Employee_841,Finance,Analyst,54,Other,Masters,Marketing,Divorced,2012-10-02,23,2,2,14,7789,5,3,No,No,4
842,Employee_842,Marketing,Consultant,43,Other,Bachelors,Human Resources,Single,2019-03-27,0,11,6,13,15369,2,3,No,No,0
843,Employee_843,Finance,Consultant,48,Female,Masters,Marketing,Single,2016-08-07,14,3,6,6,6165,4,3,No,Yes,9
844,Employee_844,Operations,Consultant,30,Male,Bachelors,Life Sciences,Divorced,2005-09-05,14,3,8,13,15017,2,2,No,No,7
845,Employee_845,HR,Team Lead,43,Other,High School,Medical,Single,2013-09-28,10,6,3,14,7938,4,3,No,No,9
846,Employee_846,HR,Consultant,30,Male,High School,Technical Degree,Divorced,2010-07-14,3,9,2,5,16260,5,4,No,No,2
847,Employee_847,HR,Consultant,21,Male,Bachelors,Marketing,Divorced,2003-08-01,2,9,5,7,17907,5,4,No,Yes,4
848,Employee_848,IT,Consultant,49,Other,Bachelors,Other,Divorced,2002-01-12,16,14,5,11,5626,4,1,No,No,3
849,Employee_849,IT,Developer,25,Other,High School,Life Sciences,Married,2005-04-23,16,9,4,0,3537,5,3,No,No,2
850,Employee_850,Marketing,Developer,49,Male,Masters,Marketing,Married,2009-10-30,22,11,1,11,19333,5,3,No,No,8
851,Employee_851,IT,Analyst,40,Female,PhD,Life Sciences,Single,2018-07-05,10,12,1,7,18875,4,4,No,Yes,1
852,Employee_852,Marketing,Executive,28,Other,Bachelors,Marketing,Single,2005-10-26,3,0,4,13,5916,1,4,Yes,No,7
853,Employee_853,Finance,Team Lead,45,Other,Bachelors,Life Sciences,Divorced,2006-09-08,4,6,2,11,17693,2,2,No,No,2
854,Employee_854,Sales,Developer,21,Other,PhD,Technical Degree,Single,2019-10-08,17,4,2,0,12614,2,1,Yes,No,5
855,Employee_855,HR,Consultant,56,Female,Bachelors,Life Sciences,Single,2013-03-11,2,13,9,5,8068,3,2,No,Yes,1
856,Employee_856,HR,Team Lead,36,Female,Masters,Human Resources,Single,2007-02-17,0,7,7,12,8177,5,2,No,No,3
857,Employee_857,Marketing,Analyst,25,Male,Masters,Marketing,Single,2003-01-27,19,10,0,11,17068,1,3,No,No,3
858,Employee_858,IT,Manager,33,Other,PhD,Technical Degree,Married,2019-06-09,7,7,4,12,6887,1,4,No,No,1
859,Employee_859,Operations,Manager,21,Other,PhD,Other,Married,2009-10-13,11,13,4,7,14082,5,1,No,No,3
860,Employee_860,Finance,Consultant,28,Other,PhD,Marketing,Single,2007-03-04,11,5,8,9,7953,2,1,No,No,2
861,Employee_861,Marketing,Consultant,21,Female,Bachelors,Life Sciences,Single,2011-12-01,18,2,0,6,5920,3,2,Yes,No,1
862,Employee_862,HR,Developer,40,Other,PhD,Marketing,Single,2022-01-10,13,1,0,2,3748,3,2,No,No,1
863,Employee_863,Operations,Analyst,59,Other,High School,Other,Divorced,2004-11-14,16,8,2,6,5809,3,1,No,Yes,1
864,Employee_864,Marketing,Analyst,45,Male,Masters,Medical,Married,2014-10-22,19,7,5,2,10357,4,4,No,No,4
865,Employee_865,Sales,Team Lead,49,Female,Bachelors,Other,Single,2002-11-11,24,9,8,10,16709,4,4,No,No,4
866,Employee_866,Sales,Developer,23,Male,Masters,Life Sciences,Divorced,2021-11-28,9,4,9,2,12688,5,2,No,No,7
867,Employee_867,Sales,Manager,49,Other,High School,Other,Married,2020-02-27,7,9,6,13,8475,3,1,No,No,1
868,Employee_868,Finance,Analyst,38,Male,PhD,Other,Married,2004-01-22,14,2,9,4,17244,1,4,No,No,7
869,Employee_869,Sales,Consultant,38,Other,Masters,Life Sciences,Married,2000-03-03,18,13,8,1,8072,4,1,No,No,5
870,Employee_870,Finance,Analyst,44,Other,High School,Marketing,Single,2014-10-27,3,6,1,12,4673,4,4,Yes,Yes,2
871,Employee_871,Operations,Manager,26,Male,PhD,Technical Degree,Married,2007-07-03,14,10,4,11,17102,5,4,No,Yes,4
872,Employee_872,Marketing,Team Lead,48,Male,PhD,Human Resources,Single,2004-10-25,4,1,0,0,5702,4,1,Yes,No,3
873,Employee_873,Finance,Team Lead,34,Other,PhD,Technical Degree,Single,2001-08-27,14,4,7,13,12286,5,2,No,Yes,4
874,Employee_874,HR,Team Lead,46,Female,Masters,Human Resources,Married,2008-04-04,22,13,2,3,9818,1,2,Yes,Yes,5
875,Employee_875,IT,Team Lead,27,Female,Bachelors,Other,Single,2017-11-24,0,3,6,12,6479,5,1,No,No,3
876,Employee_876,Sales,Developer,31,Male,Bachelors,Medical,Divorced,2006-10-22,18,4,0,3,4062,3,4,No,No,9
877,Employee_877,IT,Team Lead,41,Female,Bachelors,Human Resources,Divorced,2022-02-11,12,9,5,3,9945,4,2,No,No,9
878,Employee_878,Marketing,Team Lead,25,Female,High School,Technical Degree,Divorced,2015-05-30,16,4,8,11,18660,2,3,No,Yes,7
879,Employee_879,Finance,Developer,51,Other,PhD,Human Resources,Married,2012-03-12,18,10,4,9,9901,5,3,No,No,1
880,Employee_880,Finance,Analyst,47,Male,High School,Human Resources,Divorced,2013-07-05,12,0,6,9,18745,1,2,No,No,3
881,Employee_881,IT,Executive,53,Male,Masters,Medical,Married,2000-12-25,5,10,6,14,8081,3,4,No,No,8
882,Employee_882,Marketing,Team Lead,54,Male,Bachelors,Human Resources,Single,2013-06-20,24,10,7,8,5899,5,3,No,No,1
883,Employee_883,IT,Executive,56,Male,Masters,Marketing,Single,2009-04-07,21,11,4,2,12038,3,2,Yes,No,9
884,Employee_884,HR,Consultant,25,Other,High School,Other,Married,2008-06-14,7,9,3,13,18015,1,3,Yes,Yes,1
885,Employee_885,Sales,Manager,46,Other,Bachelors,Medical,Married,2010-06-13,3,11,0,5,18950,3,2,No,No,9
886,Employee_886,Sales,Executive,55,Female,Masters,Medical,Single,2015-10-29,20,11,7,12,10545,1,2,Yes,No,0
887,Employee_887,Finance,Manager,40,Male,Masters,Marketing,Married,2005-02-09,12,14,5,6,7246,4,1,No,No,0
888,Employee_888,Operations,Executive,34,Other,Masters,Medical,Married,2014-11-24,23,7,0,6,8188,3,2,No,Yes,7
889,Employee_889,Marketing,Team Lead,25,Other,Masters,Medical,Single,2011-10-05,16,14,4,4,16819,2,2,No,No,2
890,Employee_890,Marketing,Consultant,32,Male,High School,Technical Degree,Divorced,2017-02-15,23,1,9,1,3033,2,4,No,No,0
